seriesID,trait.name,T,trait,ErrorPosSI,ErrorNegSI,Trait2.name,Trait,host.code,paras.code,Citation,Figure,Notes
Shocket,1/mu,28,23.8,NA,NA,Population,Lab colony,Cqui,NA,Ciota_2014_JMedEntom,Figure 2B,Difficult to distinguish some symbols - used medians (in Fig 4) as a key
Shocket,1/mu,32,7.7,NA,NA,Population,Lab colony,Cqui,NA,Ciota_2014_JMedEntom,Figure 2B,Difficult to distinguish some symbols - used medians (in Fig 4) as a key
Shocket,1/mu,16,76,NA,NA,Population,Field-derived,Cres,NA,Ciota_2014_JMedEntom,Figure 2B,Difficult to distinguish some symbols - used medians (in Fig 4) as a key
Shocket,1/mu,20,43.9,NA,NA,Population,Field-derived,Cres,NA,Ciota_2014_JMedEntom,Figure 2B,Difficult to distinguish some symbols - used medians (in Fig 4) as a key
Shocket,1/mu,24,16.6,NA,NA,Population,Field-derived,Cres,NA,Ciota_2014_JMedEntom,Figure 2B,Difficult to distinguish some symbols - used medians (in Fig 4) as a key
Shocket,1/mu,28,10.6,NA,NA,Population,Field-derived,Cres,NA,Ciota_2014_JMedEntom,Figure 2B,Difficult to distinguish some symbols - used medians (in Fig 4) as a key
Shocket,1/mu,32,6.4,NA,NA,Population,Field-derived,Cres,NA,Ciota_2014_JMedEntom,Figure 2B,Difficult to distinguish some symbols - used medians (in Fig 4) as a key
Moye_26,1/mu,21,54.3,NA,NA,Sex,Female,Cmol,NA,Oda_1999_JAMMosqControlAssoc,Table 2,
Moye_26,1/mu,25,29,NA,NA,Sex,Female,Cmol,NA,Oda_1999_JAMMosqControlAssoc,Table 2,
Moye_26,1/mu,30,14.2,NA,NA,Sex,Female,Cmol,NA,Oda_1999_JAMMosqControlAssoc,Table 2,
Shocket,1/mu,21,54.3,NA,NA,Sex,Female,Cqui,NA,Oda_1999_JAMMosqControlAssoc,Table 2,
Shocket,1/mu,25,64.4,NA,NA,Sex,Female,Cqui,NA,Oda_1999_JAMMosqControlAssoc,Table 2,
Shocket,1/mu,30,30.1,NA,NA,Sex,Female,Cqui,NA,Oda_1999_JAMMosqControlAssoc,Table 2,
Shocket,1/mu,21,33.4,NA,NA,Sex,Female,Cmol,NA,Oda_1999_JAMMosqControlAssoc,Table 2,
Shocket,1/mu,25,27.6,NA,NA,Sex,Male,Cmol,NA,Oda_1999_JAMMosqControlAssoc,Table 2,
Shocket,1/mu,30,6.9,NA,NA,Sex,Male,Cmol,NA,Oda_1999_JAMMosqControlAssoc,Table 2,
Shocket,1/mu,21,41.1,NA,NA,Sex,Male,Cqui,NA,Oda_1999_JAMMosqControlAssoc,Table 2,
Shocket,1/mu,25,39.8,NA,NA,Sex,Male,Cqui,NA,Oda_1999_JAMMosqControlAssoc,Table 2,
Shocket,1/mu,30,24.7,NA,NA,Sex,Male,Cqui,NA,Oda_1999_JAMMosqControlAssoc,Table 2,
Numazu_4,1/mu,15,58.1,NA,NA,Sex,Female,Ctar,NA,Reisen_1995_JMedEntomol,Table 1,Coachella Valley population; median
Numazu_4,1/mu,20,66.7,NA,NA,Sex,Female,Ctar,NA,Reisen_1995_JMedEntomol,Table 1,Coachella Valley population; median
Numazu_4,1/mu,25,32.6,NA,NA,Sex,Female,Ctar,NA,Reisen_1995_JMedEntomol,Table 1,Coachella Valley population; median
Numazu_4,1/mu,30,22.8,NA,NA,Sex,Female,Ctar,NA,Reisen_1995_JMedEntomol,Table 1,Coachella Valley population; median
Numazu_4,1/mu,35,12.8,NA,NA,Sex,Female,Ctar,NA,Reisen_1995_JMedEntomol,Table 1,Coachella Valley population; median
Numazu_4,1/mu,15,58,NA,NA,Sex,Male,Ctar,NA,Reisen_1995_JMedEntomol,Table 1,Coachella Valley population; median
Numazu_4,1/mu,20,58.3,NA,NA,Sex,Male,Ctar,NA,Reisen_1995_JMedEntomol,Table 1,Coachella Valley population; median
Numazu_4,1/mu,25,16.9,NA,NA,Sex,Male,Ctar,NA,Reisen_1995_JMedEntomol,Table 1,Coachella Valley population; median
Numazu_4,1/mu,30,14.1,NA,NA,Sex,Male,Ctar,NA,Reisen_1995_JMedEntomol,Table 1,Coachella Valley population; median
Numazu_4,1/mu,35,8.8,NA,NA,Sex,Male,Ctar,NA,Reisen_1995_JMedEntomol,Table 1,Coachella Valley population; median
Numazu_4,1/mu,15,59.1,NA,NA,Sex,Female,Ctar,NA,Reisen_1995_JMedEntomol,Table 1,San Joaquin Valley population; median
Numazu_4,1/mu,20,45.3,NA,NA,Sex,Female,Ctar,NA,Reisen_1995_JMedEntomol,Table 1,San Joaquin Valley population; median
Numazu_4,1/mu,25,23.4,NA,NA,Sex,Female,Ctar,NA,Reisen_1995_JMedEntomol,Table 1,San Joaquin Valley population; median
Numazu_4,1/mu,30,18.4,NA,NA,Sex,Female,Ctar,NA,Reisen_1995_JMedEntomol,Table 1,San Joaquin Valley population; median
Numazu_4,1/mu,35,12.9,NA,NA,Sex,Female,Ctar,NA,Reisen_1995_JMedEntomol,Table 1,San Joaquin Valley population; median
Numazu_4,1/mu,15,60.2,NA,NA,Sex,Male,Ctar,NA,Reisen_1995_JMedEntomol,Table 1,San Joaquin Valley population; median
Numazu_4,1/mu,20,27.4,NA,NA,Sex,Male,Ctar,NA,Reisen_1995_JMedEntomol,Table 1,San Joaquin Valley population; median
Numazu_4,1/mu,25,16.5,NA,NA,Sex,Male,Ctar,NA,Reisen_1995_JMedEntomol,Table 1,San Joaquin Valley population; median
Numazu_4,1/mu,30,14.9,NA,NA,Sex,Male,Ctar,NA,Reisen_1995_JMedEntomol,Table 1,San Joaquin Valley population; median
Numazu_4,1/mu,35,8.3,NA,NA,Sex,Male,Ctar,NA,Reisen_1995_JMedEntomol,Table 1,San Joaquin Valley population; median
Numazu_7,1/mu,14,46,NA,NA,Sex,Female,Ctar,NA,Reisen_1995_JMedEntomol,Table 2,Coachella Valley population; median
Numazu_7,1/mu,20,59,NA,NA,Sex,Female,Ctar,NA,Reisen_1995_JMedEntomol,Table 2,Coachella Valley population; median
Numazu_7,1/mu,26,35,NA,NA,Sex,Female,Ctar,NA,Reisen_1995_JMedEntomol,Table 2,Coachella Valley population; median
Numazu_7,1/mu,32,15,NA,NA,Sex,Female,Ctar,NA,Reisen_1995_JMedEntomol,Table 2,Coachella Valley population; median
Numazu_7,1/mu,14,32,NA,NA,Sex,Female,Ctar,NA,Reisen_1995_JMedEntomol,Table 2,Coachella Valley population; median
Numazu_7,1/mu,20,28,NA,NA,Sex,Female,Ctar,NA,Reisen_1995_JMedEntomol,Table 2,Coachella Valley population; median
Numazu_7,1/mu,26,17,NA,NA,Sex,Female,Ctar,NA,Reisen_1995_JMedEntomol,Table 2,Coachella Valley population; median
Numazu_7,1/mu,32,14,NA,NA,Sex,Female,Ctar,NA,Reisen_1995_JMedEntomol,Table 2,Coachella Valley population; median
Numazu_7,1/mu,14,37,NA,NA,Sex,Female,Ctar,NA,Reisen_1995_JMedEntomol,Table 2,Coachella Valley population; median
Numazu_7,1/mu,20,19,NA,NA,Sex,Female,Ctar,NA,Reisen_1995_JMedEntomol,Table 2,Coachella Valley population; median
Numazu_7,1/mu,26,21,NA,NA,Sex,Female,Ctar,NA,Reisen_1995_JMedEntomol,Table 2,Coachella Valley population; median
Numazu_7,1/mu,32,18,NA,NA,Sex,Female,Ctar,NA,Reisen_1995_JMedEntomol,Table 2,Coachella Valley population; median
Numazu_7,1/mu,14,55,NA,NA,Sex,Male,Ctar,NA,Reisen_1995_JMedEntomol,Table 2,Coachella Valley population; median
Numazu_7,1/mu,20,17,NA,NA,Sex,Male,Ctar,NA,Reisen_1995_JMedEntomol,Table 2,Coachella Valley population; median
Numazu_7,1/mu,26,16,NA,NA,Sex,Male,Ctar,NA,Reisen_1995_JMedEntomol,Table 2,Coachella Valley population; median
Numazu_7,1/mu,32,6,NA,NA,Sex,Male,Ctar,NA,Reisen_1995_JMedEntomol,Table 2,Coachella Valley population; median
Numazu_7,1/mu,14,38,NA,NA,Sex,Male,Ctar,NA,Reisen_1995_JMedEntomol,Table 2,Coachella Valley population; median
Numazu_7,1/mu,20,24,NA,NA,Sex,Male,Ctar,NA,Reisen_1995_JMedEntomol,Table 2,Coachella Valley population; median
Numazu_7,1/mu,26,11,NA,NA,Sex,Male,Ctar,NA,Reisen_1995_JMedEntomol,Table 2,Coachella Valley population; median
Numazu_7,1/mu,32,8,NA,NA,Sex,Male,Ctar,NA,Reisen_1995_JMedEntomol,Table 2,Coachella Valley population; median
Numazu_7,1/mu,14,40,NA,NA,Sex,Male,Ctar,NA,Reisen_1995_JMedEntomol,Table 2,Coachella Valley population; median
Numazu_7,1/mu,20,21,NA,NA,Sex,Male,Ctar,NA,Reisen_1995_JMedEntomol,Table 2,Coachella Valley population; median
Numazu_7,1/mu,26,19,NA,NA,Sex,Male,Ctar,NA,Reisen_1995_JMedEntomol,Table 2,Coachella Valley population; median
Numazu_7,1/mu,32,12,NA,NA,Sex,Male,Ctar,NA,Reisen_1995_JMedEntomol,Table 2,Coachella Valley population; median
Numazu_7,1/mu,14,43,NA,NA,Sex,Female,Ctar,NA,Reisen_1995_JMedEntomol,Table 2,San Joaquin Valley population; median
Numazu_7,1/mu,20,32,NA,NA,Sex,Female,Ctar,NA,Reisen_1995_JMedEntomol,Table 2,San Joaquin Valley population; median
Numazu_7,1/mu,26,19,NA,NA,Sex,Female,Ctar,NA,Reisen_1995_JMedEntomol,Table 2,San Joaquin Valley population; median
Numazu_7,1/mu,32,8,NA,NA,Sex,Female,Ctar,NA,Reisen_1995_JMedEntomol,Table 2,San Joaquin Valley population; median
Numazu_7,1/mu,20,27,NA,NA,Sex,Female,Ctar,NA,Reisen_1995_JMedEntomol,Table 2,San Joaquin Valley population; median
Numazu_7,1/mu,26,24,NA,NA,Sex,Female,Ctar,NA,Reisen_1995_JMedEntomol,Table 2,San Joaquin Valley population; median
Numazu_7,1/mu,32,12,NA,NA,Sex,Female,Ctar,NA,Reisen_1995_JMedEntomol,Table 2,San Joaquin Valley population; median
Numazu_7,1/mu,14,48,NA,NA,Sex,Female,Ctar,NA,Reisen_1995_JMedEntomol,Table 2,San Joaquin Valley population; median
Numazu_7,1/mu,20,17,NA,NA,Sex,Female,Ctar,NA,Reisen_1995_JMedEntomol,Table 2,San Joaquin Valley population; median
Numazu_7,1/mu,26,26,NA,NA,Sex,Female,Ctar,NA,Reisen_1995_JMedEntomol,Table 2,San Joaquin Valley population; median
Numazu_7,1/mu,32,21,NA,NA,Sex,Female,Ctar,NA,Reisen_1995_JMedEntomol,Table 2,San Joaquin Valley population; median
Numazu_7,1/mu,14,43,NA,NA,Sex,Male,Ctar,NA,Reisen_1995_JMedEntomol,Table 2,San Joaquin Valley population; median
Numazu_7,1/mu,20,49,NA,NA,Sex,Male,Ctar,NA,Reisen_1995_JMedEntomol,Table 2,San Joaquin Valley population; median
Numazu_7,1/mu,26,36,NA,NA,Sex,Male,Ctar,NA,Reisen_1995_JMedEntomol,Table 2,San Joaquin Valley population; median
Numazu_7,1/mu,32,14,NA,NA,Sex,Male,Ctar,NA,Reisen_1995_JMedEntomol,Table 2,San Joaquin Valley population; median
Numazu_7,1/mu,20,31,NA,NA,Sex,Male,Ctar,NA,Reisen_1995_JMedEntomol,Table 2,San Joaquin Valley population; median
Numazu_7,1/mu,26,11,NA,NA,Sex,Male,Ctar,NA,Reisen_1995_JMedEntomol,Table 2,San Joaquin Valley population; median
Numazu_7,1/mu,32,11,NA,NA,Sex,Male,Ctar,NA,Reisen_1995_JMedEntomol,Table 2,San Joaquin Valley population; median
Numazu_7,1/mu,14,47,NA,NA,Sex,Male,Ctar,NA,Reisen_1995_JMedEntomol,Table 2,San Joaquin Valley population; median
Numazu_7,1/mu,20,25,NA,NA,Sex,Male,Ctar,NA,Reisen_1995_JMedEntomol,Table 2,San Joaquin Valley population; median
Numazu_7,1/mu,26,25,NA,NA,Sex,Male,Ctar,NA,Reisen_1995_JMedEntomol,Table 2,San Joaquin Valley population; median
Numazu_7,1/mu,32,15,NA,NA,Sex,Male,Ctar,NA,Reisen_1995_JMedEntomol,Table 2,San Joaquin Valley population; median
Numazu_21,1/mu,22,41.2,NA,NA,Sex,Female,Atae,NA,Nayar_1972_J.Insect.Physiol.,Table 3,
Numazu_21,1/mu,27,31,NA,NA,Sex,Female,Atae,NA,Nayar_1972_J.Insect.Physiol.,Table 3,
Numazu_21,1/mu,32,22,NA,NA,Sex,Female,Atae,NA,Nayar_1972_J.Insect.Physiol.,Table 3,
Numazu_21,1/mu,22,21.9,NA,NA,Sex,Male,Atae,NA,Nayar_1972_J.Insect.Physiol.,Table 3,
Numazu_21,1/mu,27,17.1,NA,NA,Sex,Male,Atae,NA,Nayar_1972_J.Insect.Physiol.,Table 3,
Numazu_21,1/mu,32,12.05,NA,NA,Sex,Male,Atae,NA,Nayar_1972_J.Insect.Physiol.,Table 3,
Shocket_111,1/mu,15,92.3,NA,NA,Sex,Female,Cpip,NA,Andreadis_2014_ParasRes,Table 1,
Shocket_111,1/mu,20,55.7,NA,NA,Sex,Female,Cpip,NA,Andreadis_2014_ParasRes,Table 1,
Shocket_111,1/mu,25,29.4,NA,NA,Sex,Female,Cpip,NA,Andreadis_2014_ParasRes,Table 1,
Shocket_111,1/mu,27.5,22.8,NA,NA,Sex,Female,Cpip,NA,Andreadis_2014_ParasRes,Table 1,
Shocket_111,1/mu,30,11.3,NA,NA,Sex,Female,Cpip,NA,Andreadis_2014_ParasRes,Table 1,
Shocket_111,1/mu,15,65.9,NA,NA,Sex,Male,Cpip,NA,Andreadis_2014_ParasRes,Table 1,
Shocket_111,1/mu,20,45.1,NA,NA,Sex,Male,Cpip,NA,Andreadis_2014_ParasRes,Table 1,
Shocket_111,1/mu,25,21.9,NA,NA,Sex,Male,Cpip,NA,Andreadis_2014_ParasRes,Table 1,
Shocket_111,1/mu,27.5,17.9,NA,NA,Sex,Male,Cpip,NA,Andreadis_2014_ParasRes,Table 1,
Shocket_111,1/mu,30,8.2,NA,NA,Sex,Male,Cpip,NA,Andreadis_2014_ParasRes,Table 1,
Shocket,1/mu,16,94.65,NA,NA,NA,NA,Cpip,NA,Ruybal_2016_Parasites&Vectors,Figure S4,Means calculated from published survival curves; low elevation population; females only
Shocket,1/mu,24,62.47,NA,NA,NA,NA,Cpip,NA,Ruybal_2016_Parasites&Vectors,Figure S4,Means calculated from published survival curves; low elevation population; females only
Shocket,1/mu,27,45.93,NA,NA,NA,NA,Cpip,NA,Ruybal_2016_Parasites&Vectors,Figure S4,Means calculated from published survival curves; low elevation population; females only
Shocket,1/mu,31,17.27,NA,NA,NA,NA,Cpip,NA,Ruybal_2016_Parasites&Vectors,Figure S4,Means calculated from published survival curves; low elevation population; females only
Shocket,1/mu,35,8.59,NA,NA,NA,NA,Cpip,NA,Ruybal_2016_Parasites&Vectors,Figure S4,Means calculated from published survival curves; low elevation population; females only
Shocket,1/mu,16,124.06,NA,NA,NA,NA,Cpip,NA,Ruybal_2016_Parasites&Vectors,Figure S4,Means calculated from published survival curves; mid latitude population; females only
Shocket,1/mu,27,45.59,NA,NA,NA,NA,Cpip,NA,Ruybal_2016_Parasites&Vectors,Figure S4,Means calculated from published survival curves; mid latitude population; females only
Shocket,1/mu,31,15.21,NA,NA,NA,NA,Cpip,NA,Ruybal_2016_Parasites&Vectors,Figure S4,Means calculated from published survival curves; mid latitude population; females only
Shocket,1/mu,35,7.44,NA,NA,NA,NA,Cpip,NA,Ruybal_2016_Parasites&Vectors,Figure S4,Means calculated from published survival curves; mid latitude population; females only
Shocket,1/mu,16,99.95,NA,NA,NA,NA,Cpip,NA,Ruybal_2016_Parasites&Vectors,Figure S4,Means calculated from published survival curves; mid elevation population; females only
Shocket,1/mu,27,41.51,NA,NA,NA,NA,Cpip,NA,Ruybal_2016_Parasites&Vectors,Figure S4,Means calculated from published survival curves; mid elevation population; females only
Shocket,1/mu,31,19.11,NA,NA,NA,NA,Cpip,NA,Ruybal_2016_Parasites&Vectors,Figure S4,Means calculated from published survival curves; mid elevation population; females only
Shocket,1/mu,35,6.04,NA,NA,NA,NA,Cpip,NA,Ruybal_2016_Parasites&Vectors,Figure S4,Means calculated from published survival curves; mid elevation population; females only
Shocket,1/mu,16,144.82,NA,NA,NA,NA,Cpip,NA,Ruybal_2016_Parasites&Vectors,Figure S4,Means calculated from published survival curves; high elevation population; females only
Shocket,1/mu,27,40.25,NA,NA,NA,NA,Cpip,NA,Ruybal_2016_Parasites&Vectors,Figure S4,Means calculated from published survival curves; high elevation population; females only
Shocket,1/mu,31,17.21,NA,NA,NA,NA,Cpip,NA,Ruybal_2016_Parasites&Vectors,Figure S4,Means calculated from published survival curves; high elevation population; females only
Shocket,1/mu,35,8.38,NA,NA,NA,NA,Cpip,NA,Ruybal_2016_Parasites&Vectors,Figure S4,Means calculated from published survival curves; high elevation population; females only
Shocket,1/mu,20,18.9,1.6,1.6,NA,NA,Cpal,NA,KiarieMakura_2015_Jpharm&BioSciences,Table 4,
Shocket,1/mu,24,13.5,4.1,4.1,NA,NA,Cpal,NA,KiarieMakura_2015_Jpharm&BioSciences,Table 4,
Shocket,1/mu,28,7.7,1.1,1.1,NA,NA,Cpal,NA,KiarieMakura_2015_Jpharm&BioSciences,Table 4,
Shocket,1/mu,20,29.2,9.3,9.3,NA,NA,Cmol,NA,KiarieMakura_2015_Jpharm&BioSciences,Table 4,
Shocket,1/mu,24,9.7,2.2,2.2,NA,NA,Cmol,NA,KiarieMakura_2015_Jpharm&BioSciences,Table 4,
Shocket,1/mu,28,8.6,0.7,0.7,NA,NA,Cmol,NA,KiarieMakura_2015_Jpharm&BioSciences,Table 4,
